Date,Open,High,Low,Close,Adj Close,Volume,sentiment,PriceDiff,StockMovement,nextdayClose
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,156.92893981933594,105342000,-0.0625,-4.385528564453125,0,154.72999572753906
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,153.17698669433594,96970100,0.0,-3.751953125,0,150.6199951171875
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,149.1082305908203,108732100,-0.4193548387096774,-4.068756103515625,0,155.08999633789062
2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,153.53335571289062,92964300,-0.0666666666666666,4.4251251220703125,1,159.58999633789062
2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,157.98817443847656,102300200,-0.1666666666666666,4.4548187255859375,1,160.6199951171875
2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,159.00784301757812,75615400,0.0833333333333333,1.0196685791015625,1,163.97999572753906
2022-03-18,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,162.33413696289062,123511700,0.4444444444444444,3.3262939453125,1,165.3800048828125
2022-03-21,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,163.7200927734375,95811400,-0.0769230769230769,1.385955810546875,1,168.82000732421875
2022-03-22,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,167.12557983398438,81532000,0.0,3.405487060546875,1,170.2100067138672
2022-03-23,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,168.5015869140625,98062700,0.0,1.376007080078125,1,174.07000732421875
2022-03-24,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,172.3228759765625,90131400,0.0833333333333333,3.8212890625,1,174.72000122070312
2022-03-25,173.8800048828125,175.27999877929688,172.75,174.72000122070312,172.9663543701172,80546200,0.1428571428571428,0.6434783935546875,1,175.60000610351562
2022-03-28,172.1699981689453,175.72999572753906,172.0,175.60000610351562,173.8375244140625,90371900,-0.1538461538461538,0.8711700439453125,1,178.9600067138672
2022-03-29,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,177.1637725830078,100589400,0.24,3.3262481689453125,1,177.77000427246094
2022-03-30,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,175.98573303222656,92633200,0.2,-1.17803955078125,0,174.61000061035156
2022-03-31,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,172.85743713378906,103049300,-0.0769230769230769,-3.1282958984375,0,174.30999755859375
2022-04-01,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,172.56044006347656,78751300,-0.0714285714285714,-0.2969970703125,0,178.44000244140625
2022-04-04,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,176.6490020751953,76468400,0.2142857142857142,4.08856201171875,1,175.05999755859375
2022-04-05,177.5,178.3000030517578,174.4199981689453,175.05999755859375,173.30291748046875,73401800,-0.1111111111111111,-3.3460845947265625,0,171.8300018310547
2022-04-06,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,170.10533142089844,89058800,-0.3,-3.1975860595703125,0,172.13999938964844
2022-04-07,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,170.4122314453125,77594700,-0.1666666666666666,0.3069000244140625,1,170.08999633789062
2022-04-08,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,168.38279724121094,76575500,0.0,-2.0294342041015625,0,165.75
2022-04-11,168.7100067138672,169.02999877929688,165.5,165.75,164.0863800048828,72246700,0.0,-4.296417236328125,0,167.66000366210938
2022-04-12,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,165.97720336914062,79265200,0.2222222222222222,1.8908233642578125,1,170.39999389648438
2022-04-13,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,168.68966674804688,70618900,-0.1818181818181818,2.71246337890625,1,165.2899932861328
2022-04-14,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,163.6309814453125,75329400,0.0,-5.058685302734375,0,165.07000732421875
2022-04-18,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,163.41319274902344,69023900,0.0,-0.2177886962890625,0,167.39999389648438
2022-04-19,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,165.71978759765625,67723800,-0.0833333333333333,2.3065948486328125,1,167.22999572753906
2022-04-20,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,165.551513671875,67929800,-0.0526315789473684,-0.16827392578125,0,166.4199981689453
2022-04-21,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,164.74964904785156,87227800,-0.1428571428571428,-0.8018646240234375,0,161.7899932861328
2022-04-22,166.4600067138672,167.8699951171875,161.5,161.7899932861328,160.16612243652344,84882400,-0.2105263157894736,-4.583526611328125,0,162.8800048828125
2022-04-25,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,161.24517822265625,96046400,-0.1,1.0790557861328125,1,156.8000030517578
2022-04-26,162.25,162.33999633789062,156.72000122070312,156.8000030517578,155.2261962890625,95623200,-0.4210526315789473,-6.01898193359375,0,156.57000732421875
2022-04-27,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,154.99851989746094,88063200,-0.0909090909090909,-0.2276763916015625,0,163.63999938964844
2022-04-28,159.25,164.52000427246094,158.92999267578125,163.63999938964844,161.99755859375,130216800,-0.0642201834862385,6.999038696289063,1,157.64999389648438
2022-04-29,161.83999633789062,166.1999969482422,157.25,157.64999389648438,156.06764221191406,131747600,-0.1818181818181818,-5.9299163818359375,0,157.9600067138672
2022-05-02,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,156.3745574951172,123055300,-0.1538461538461538,0.306915283203125,1,159.47999572753906
2022-05-03,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,157.8792724609375,88966500,0.1428571428571428,1.5047149658203125,1,166.02000427246094
2022-05-04,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,164.35366821289062,108256500,-0.0833333333333333,6.474395751953125,1,156.77000427246094
2022-05-05,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,155.1964874267578,130525300,0.0666666666666666,-9.157180786132812,0,157.27999877929688
2022-05-06,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,155.9301300048828,116124600,-0.1176470588235294,0.733642578125,1,152.05999755859375
2022-05-09,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,150.75494384765625,131577900,-0.1875,-5.1751861572265625,0,154.50999450683594
2022-05-10,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,153.18389892578125,115366700,-0.15,2.428955078125,1,146.5
2022-05-11,153.5,155.4499969482422,145.80999755859375,146.5,145.24266052246094,142689800,-0.3157894736842105,-7.941238403320312,0,142.55999755859375
2022-05-12,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,141.33648681640625,182602000,-0.4285714285714285,-3.906173706054688,0,147.11000061035156
2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,145.84742736816406,113990900,-0.2631578947368421,4.5109405517578125,1,145.5399932861328
2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,144.29092407226562,86643800,-0.0384615384615384,-1.5565032958984375,0,149.24000549316406
2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,147.9591522216797,78336300,-0.1666666666666666,3.6682281494140634,1,140.82000732421875
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,139.61143493652344,109742900,-0.2432432432432432,-8.34771728515625,0,137.35000610351562
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,136.17120361328125,136095600,-0.15,-3.4402313232421875,0,137.58999633789062
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,136.40911865234375,137426100,-0.2,0.2379150390625,1,143.11000061035156
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,141.8817596435547,117726300,0.1578947368421052,5.4726409912109375,1,140.36000061035156
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,139.15536499023438,104132700,-0.0909090909090909,-2.7263946533203125,0,140.52000427246094
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,139.31399536132812,92482700,-0.3076923076923077,0.15863037109375,1,143.77999877929688
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,142.54600524902344,90601500,0.0625,3.2320098876953125,1,149.63999938964844
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,148.35572814941406,90978500,-0.0588235294117647,5.809722900390625,1,148.83999633789062
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,147.56259155273438,103718400,0.125,-0.7931365966796875,0,148.7100067138672
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,147.43370056152344,74286600,-0.3333333333333333,-0.1288909912109375,0,151.2100067138672
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,149.91224670410156,72348100,0.1818181818181818,2.478546142578125,1,145.3800048828125
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,144.13229370117188,88570300,-0.25,-5.779953002929688,0,146.13999938964844
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,144.88575744628906,71598400,0.0833333333333333,0.7534637451171875,1,148.7100067138672
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,147.43370056152344,67808200,-0.0769230769230769,2.547943115234375,1,147.9600067138672
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,146.6901397705078,53950200,0.1111111111111111,-0.743560791015625,0,142.63999938964844
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,141.4158172607422,69473000,-0.1,-5.274322509765625,0,137.1300048828125
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,135.9530792236328,91437900,-0.2352941176470588,-5.462738037109375,0,131.8800048828125
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,130.74815368652344,122207100,-0.2307692307692307,-5.204925537109375,0,132.75999450683594
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,131.62060546875,84784300,-0.3076923076923077,0.8724517822265625,1,135.42999267578125
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,134.26766967773438,91533000,-0.4285714285714285,2.647064208984375,1,130.05999755859375
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,128.94378662109375,108123900,-0.25,-5.323883056640625,0,131.55999755859375
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,130.430908203125,134520300,-0.3333333333333333,1.48712158203125,1,135.8699951171875
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,134.70388793945312,81000500,0.2,4.272979736328125,1,135.35000610351562
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,134.18838500976562,73409200,0.4,-0.5155029296875,0,138.27000427246094
